player1,player2,players_count,results_ranked,results_casual,changes_17e787d1d6374f818b294f2319db370d,changes_e4808bc3e1e347988cbb59b55d723e0f,changes_562a308be86c4ec09438387860e792cc,changes_a536eec9a68e4d309cd09f5af4c006a7,changes_af22aaab9ee74596a3578bd6345d25b5,changes_56714245be364bd1a469d0853552c109,changes_7665f76f431b41c6b321bea16aff913b,changes_70eb9286e3e24153a8b37c8f884f1292,changes_3c8757790ab0400b8b9e3936e0dd535b,changes_bc80af38933f4ae19b0494681a54422b,changes_4863326cccf043ecbb8ff88628bed781,changes_5ee577fdc1af45d3a6fb3e086cc293fb,changes_fa1bec35058546c98f9279f8be7cf9bc,changes_4129d8d1aafb4e73b97b9999db248060,changes_fa61606e8131484c8dee506d1ff9a8dc,changes_2f59967f6a7841ab840e2cb032589a04,changes_4427794ee7ad48bc9b53c156fa4092e1,changes_3910d98bea254b488a10d6e91e469f7e,changes_99aa9e0e8034479a90259e244dfb9029,changes_92b63a39b36a445fa94c77ae212dcea3,changes_736dbdc44a3e452fa489f5344565835e,changes_7c92678742eb4e819f3122017697ae3d,changes_625146b684804a29af2eaeb483a59ddf,changes_3b01d4b4fef14f178b75f05c04dd34ef,changes_00f996cd910f479ba0903d85c2bdb1e0,changes_9dcb17d831b24df2bae778cfd750ab1b,changes_c670041ed84c480cab4a6ee904905b5f,changes_388533d5a2ad4b349a31db4738670a4b,changes_dd34e44dfe5d4e05923d876b9c34ca5f,changes_2988fcfbc6b141a497faa915e13b6592,changes_25d4de4fe37248f0bba16b43ca1994bb,changes_1ae14cb96a2f4357a71efac6f7012b59,changes_78a8ec9f99d34371b73decd2a78ff9b0,changes_253b53d832ab4bafb5ee0308d5164ccf,changes_0b164a03002048d3955715422179eedf,changes_b5ae858c09384b79989ea305a4b5cedf,changes_9a8e24df4c8549d696a6951da84fa5c4,changes_0d0f007a376a462299bf23f2f713b0e5,changes_c32cdd142a0147dcb91771319d745194,changes_4cf401d7b9474756b06a653867d22fca,changes_a54e3bc4c6354b07a236b81efbcfe791,changes_25349f93cf194f3baeee93d024eccc21,changes_8b6de3393be345fdb8dcf0959f42f457,changes_5a32f1e5609847c691c07730f973397c,changes_635f35ee69ed4f0c94ff26ece4818956,changes_a5d83ff042164ff1b862dedc118c1dae,changes_2fe70934e7be458dba747c4ac830391c,changes_aa5a894a4d5340f49683fdfd1ea9c523,changes_2ef2bfed3d084649b56290328970ace9,changes_0c3cc22849a343b0964a89ac842fa3ca,changes_ac601ce7376f49cea7ce14cd577dac85
BeefSalad,DARVY__X1,2,"{'total': 7, '3b01d4b4fef14f178b75f05c04dd34ef': 6, '5a32f1e5609847c691c07730f973397c': 0}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '5a32f1e5609847c691c07730f973397c': 0}",,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,-85.0,,,,,,,
BeefSalad,doogile,2,"{'total': 12, '3b01d4b4fef14f178b75f05c04dd34ef': 3, '3c8757790ab0400b8b9e3936e0dd535b': 9}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0}",,,,,,,,,110.0,,,,,,,,,,,,,,,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeefSalad,edcr,2,"{'total': 21, '3b01d4b4fef14f178b75f05c04dd34ef': 6, '635f35ee69ed4f0c94ff26ece4818956': 15}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '635f35ee69ed4f0c94ff26ece4818956': 0}",,,,,,,,,,,,,,,,,,,,,,,,-75.0,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,
BeefSalad,Feinberg,2,"{'total': 37, '3b01d4b4fef14f178b75f05c04dd34ef': 22, '9a8e24df4c8549d696a6951da84fa5c4': 13}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,-235.0,,,,,,,,,,,,,,
BeefSalad,Infume,2,"{'total': 12, '3b01d4b4fef14f178b75f05c04dd34ef': 2, 'a54e3bc4c6354b07a236b81efbcfe791': 10}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,
BeefSalad,lowk3y_,2,"{'total': 13, '3b01d4b4fef14f178b75f05c04dd34ef': 6, '7665f76f431b41c6b321bea16aff913b': 6}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '7665f76f431b41c6b321bea16aff913b': 0}",,,,,,,12.0,,,,,,,,,,,,,,,,,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeefSalad,Ranik_,2,"{'total': 10, '3b01d4b4fef14f178b75f05c04dd34ef': 4, '5ee577fdc1af45d3a6fb3e086cc293fb': 6}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0}",,,,,,,,,,,,94.0,,,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeefSalad,silverrruns,2,"{'total': 5, '17e787d1d6374f818b294f2319db370d': 4, '3b01d4b4fef14f178b75f05c04dd34ef': 1}","{'total': 0, '17e787d1d6374f818b294f2319db370d': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0}",77.0,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeefSalad,hackingnoises,2,"{'total': 13, '3b01d4b4fef14f178b75f05c04dd34ef': 9, '7c92678742eb4e819f3122017697ae3d': 4}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '7c92678742eb4e819f3122017697ae3d': 0}",,,,,,,,,,,,,,,,,,,,,,-118.0,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeefSalad,KenanKardes,2,"{'total': 21, '0b164a03002048d3955715422179eedf': 10, '3b01d4b4fef14f178b75f05c04dd34ef': 10}","{'total': 0, '0b164a03002048d3955715422179eedf': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0}",,,,,,,,,,,,,,,,,,,,,,,,-49.0,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,
BeefSalad,TUDORULE,2,"{'total': 6, '3b01d4b4fef14f178b75f05c04dd34ef': 3, '78a8ec9f99d34371b73decd2a78ff9b0': 3}","{'total': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0}",,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,,
BeefSalad,v_strid,2,"{'total': 64, '388533d5a2ad4b349a31db4738670a4b': 22, '3b01d4b4fef14f178b75f05c04dd34ef': 42}","{'total': 0, '388533d5a2ad4b349a31db4738670a4b': 0, '3b01d4b4fef14f178b75f05c04dd34ef': 0}",,,,,,,,,,,,,,,,,,,,,,,,227.0,,,,-227.0,,,,,,,,,,,,,,,,,,,,,,,
bing_pigs,DARVY__X1,2,"{'total': 17, '5a32f1e5609847c691c07730f973397c': 7, '92b63a39b36a445fa94c77ae212dcea3': 10}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,,,,,,,,,-48.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,
bing_pigs,doogile,2,"{'total': 5, '3c8757790ab0400b8b9e3936e0dd535b': 3, '92b63a39b36a445fa94c77ae212dcea3': 2}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,4.0,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bing_pigs,edcr,2,"{'total': 18, '635f35ee69ed4f0c94ff26ece4818956': 11, '92b63a39b36a445fa94c77ae212dcea3': 7}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,
bing_pigs,Feinberg,2,"{'total': 8, '92b63a39b36a445fa94c77ae212dcea3': 5, '9a8e24df4c8549d696a6951da84fa5c4': 3}","{'total': 0, '92b63a39b36a445fa94c77ae212dcea3': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,-24.0,,,,,,,,,,,,,,
bing_pigs,Infume,2,"{'total': 9, '92b63a39b36a445fa94c77ae212dcea3': 2, 'a54e3bc4c6354b07a236b81efbcfe791': 7}","{'total': 0, '92b63a39b36a445fa94c77ae212dcea3': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,,,,,,,,,,,,-59.0,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,
bing_pigs,lowk3y_,2,"{'total': 11, '7665f76f431b41c6b321bea16aff913b': 7, '92b63a39b36a445fa94c77ae212dcea3': 4}","{'total': 0, '7665f76f431b41c6b321bea16aff913b': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,121.0,,,,,,,,,,,,,-121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bing_pigs,Ranik_,2,"{'total': 11, '5ee577fdc1af45d3a6fb3e086cc293fb': 4, '92b63a39b36a445fa94c77ae212dcea3': 7}","{'total': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,2.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bing_pigs,silverrruns,2,"{'total': 10, '17e787d1d6374f818b294f2319db370d': 4, '92b63a39b36a445fa94c77ae212dcea3': 6}","{'total': 0, '17e787d1d6374f818b294f2319db370d': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",-21.0,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bing_pigs,hackingnoises,2,"{'total': 26, '7c92678742eb4e819f3122017697ae3d': 18, '92b63a39b36a445fa94c77ae212dcea3': 8}","{'total': 0, '7c92678742eb4e819f3122017697ae3d': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,,,,,,,,,-216.0,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bing_pigs,KenanKardes,2,"{'total': 24, '0b164a03002048d3955715422179eedf': 10, '92b63a39b36a445fa94c77ae212dcea3': 14}","{'total': 0, '0b164a03002048d3955715422179eedf': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,,,,,,,,,-41.0,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,
bing_pigs,TUDORULE,2,"{'total': 22, '78a8ec9f99d34371b73decd2a78ff9b0': 9, '92b63a39b36a445fa94c77ae212dcea3': 13}","{'total': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,
bing_pigs,v_strid,2,"{'total': 21, '388533d5a2ad4b349a31db4738670a4b': 9, '92b63a39b36a445fa94c77ae212dcea3': 12}","{'total': 0, '388533d5a2ad4b349a31db4738670a4b': 0, '92b63a39b36a445fa94c77ae212dcea3': 0}",,,,,,,,,,,,,,,,,,,,-11.0,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
DARVY__X1,doogile,2,"{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0}",,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
DARVY__X1,edcr,2,"{'total': 4, '5a32f1e5609847c691c07730f973397c': 0, '635f35ee69ed4f0c94ff26ece4818956': 4}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '635f35ee69ed4f0c94ff26ece4818956': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.0,43.0,,,,,,
DARVY__X1,Feinberg,2,"{'total': 4, '5a32f1e5609847c691c07730f973397c': 3, '9a8e24df4c8549d696a6951da84fa5c4': 1}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,,,,,,,61.0,,,,,,,
DARVY__X1,Infume,2,"{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,
DARVY__X1,lowk3y_,2,"{'total': 6, '5a32f1e5609847c691c07730f973397c': 2, '7665f76f431b41c6b321bea16aff913b': 4}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '7665f76f431b41c6b321bea16aff913b': 0}",,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,
DARVY__X1,Ranik_,2,"{'total': 6, '5a32f1e5609847c691c07730f973397c': 3, '5ee577fdc1af45d3a6fb3e086cc293fb': 3}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0}",,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,
DARVY__X1,silverrruns,2,"{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '17e787d1d6374f818b294f2319db370d': 0}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '17e787d1d6374f818b294f2319db370d': 0}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
DARVY__X1,hackingnoises,2,"{'total': 3, '5a32f1e5609847c691c07730f973397c': 0, '7c92678742eb4e819f3122017697ae3d': 3}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '7c92678742eb4e819f3122017697ae3d': 0}",,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,-58.0,,,,,,,
DARVY__X1,KenanKardes,2,"{'total': 6, '0b164a03002048d3955715422179eedf': 2, '5a32f1e5609847c691c07730f973397c': 3}","{'total': 0, '0b164a03002048d3955715422179eedf': 0, '5a32f1e5609847c691c07730f973397c': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,,,,,,,,,20.0,,,,,,,
DARVY__X1,TUDORULE,2,"{'total': 1, '5a32f1e5609847c691c07730f973397c': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 1}","{'total': 0, '5a32f1e5609847c691c07730f973397c': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,-21.0,,,,,,,
DARVY__X1,v_strid,2,"{'total': 15, '388533d5a2ad4b349a31db4738670a4b': 8, '5a32f1e5609847c691c07730f973397c': 7}","{'total': 0, '388533d5a2ad4b349a31db4738670a4b': 0, '5a32f1e5609847c691c07730f973397c': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,,,,,,,,,,,,,,,,6.0,,,,,,,
doogile,edcr,2,"{'total': 7, '3c8757790ab0400b8b9e3936e0dd535b': 2, '635f35ee69ed4f0c94ff26ece4818956': 5}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '635f35ee69ed4f0c94ff26ece4818956': 0}",,,,,,,,,-58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,
doogile,Feinberg,2,"{'total': 30, '3c8757790ab0400b8b9e3936e0dd535b': 17, '9a8e24df4c8549d696a6951da84fa5c4': 13}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0,,,,,,,,,,,,,,
doogile,Infume,2,"{'total': 18, '3c8757790ab0400b8b9e3936e0dd535b': 9, 'a54e3bc4c6354b07a236b81efbcfe791': 9}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,,,,,,,,,,
doogile,lowk3y_,2,"{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '7665f76f431b41c6b321bea16aff913b': 0}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '7665f76f431b41c6b321bea16aff913b': 0}",,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doogile,Ranik_,2,"{'total': 4, '3c8757790ab0400b8b9e3936e0dd535b': 2, '5ee577fdc1af45d3a6fb3e086cc293fb': 1}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0}",,,,,,,,,-9.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doogile,silverrruns,2,"{'total': 15, '17e787d1d6374f818b294f2319db370d': 5, '3c8757790ab0400b8b9e3936e0dd535b': 9}","{'total': 0, '17e787d1d6374f818b294f2319db370d': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0}",-35.0,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doogile,hackingnoises,2,"{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '7c92678742eb4e819f3122017697ae3d': 0}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '7c92678742eb4e819f3122017697ae3d': 0}",,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doogile,KenanKardes,2,"{'total': 3, '0b164a03002048d3955715422179eedf': 1, '3c8757790ab0400b8b9e3936e0dd535b': 2}","{'total': 0, '0b164a03002048d3955715422179eedf': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0}",,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
doogile,TUDORULE,2,"{'total': 3, '3c8757790ab0400b8b9e3936e0dd535b': 1, '78a8ec9f99d34371b73decd2a78ff9b0': 2}","{'total': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0}",,,,,,,,,-39.0,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
doogile,v_strid,2,"{'total': 17, '388533d5a2ad4b349a31db4738670a4b': 1, '3c8757790ab0400b8b9e3936e0dd535b': 16}","{'total': 0, '388533d5a2ad4b349a31db4738670a4b': 0, '3c8757790ab0400b8b9e3936e0dd535b': 0}",,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,-200.0,,,,,,,,,,,,,,,,,,,,,,,
edcr,Feinberg,2,"{'total': 3, '635f35ee69ed4f0c94ff26ece4818956': 3, '9a8e24df4c8549d696a6951da84fa5c4': 0}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.0,,,,,,,,46.0,,,,,,
edcr,Infume,2,"{'total': 2, '635f35ee69ed4f0c94ff26ece4818956': 2, 'a54e3bc4c6354b07a236b81efbcfe791': 0}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,,,,44.0,,,,,,
edcr,lowk3y_,2,"{'total': 6, '635f35ee69ed4f0c94ff26ece4818956': 4, '7665f76f431b41c6b321bea16aff913b': 2}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '7665f76f431b41c6b321bea16aff913b': 0}",,,,,,,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,
edcr,Ranik_,2,"{'total': 3, '5ee577fdc1af45d3a6fb3e086cc293fb': 0, '635f35ee69ed4f0c94ff26ece4818956': 3}","{'total': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0, '635f35ee69ed4f0c94ff26ece4818956': 0}",,,,,,,,,,,,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,
edcr,silverrruns,2,"{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '17e787d1d6374f818b294f2319db370d': 0}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '17e787d1d6374f818b294f2319db370d': 0}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
edcr,hackingnoises,2,"{'total': 5, '635f35ee69ed4f0c94ff26ece4818956': 3, '7c92678742eb4e819f3122017697ae3d': 2}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '7c92678742eb4e819f3122017697ae3d': 0}",,,,,,,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
edcr,KenanKardes,2,"{'total': 18, '0b164a03002048d3955715422179eedf': 6, '635f35ee69ed4f0c94ff26ece4818956': 12}","{'total': 0, '0b164a03002048d3955715422179eedf': 0, '635f35ee69ed4f0c94ff26ece4818956': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,-46.0,,,,,,
edcr,TUDORULE,2,"{'total': 4, '635f35ee69ed4f0c94ff26ece4818956': 3, '78a8ec9f99d34371b73decd2a78ff9b0': 1}","{'total': 0, '635f35ee69ed4f0c94ff26ece4818956': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,,,,,,,,,,,,16.0,,,,,,
edcr,v_strid,2,"{'total': 18, '388533d5a2ad4b349a31db4738670a4b': 4, '635f35ee69ed4f0c94ff26ece4818956': 14}","{'total': 0, '388533d5a2ad4b349a31db4738670a4b': 0, '635f35ee69ed4f0c94ff26ece4818956': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.0,,,,,,,,,,,,,,,,,55.0,,,,,,
Feinberg,Infume,2,"{'total': 59, '9a8e24df4c8549d696a6951da84fa5c4': 27, 'a54e3bc4c6354b07a236b81efbcfe791': 31}","{'total': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,-147.0,,,,,,,,,,
Feinberg,lowk3y_,2,"{'total': 2, '7665f76f431b41c6b321bea16aff913b': 0, '9a8e24df4c8549d696a6951da84fa5c4': 2}","{'total': 0, '7665f76f431b41c6b321bea16aff913b': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,
Feinberg,Ranik_,2,"{'total': 8, '5ee577fdc1af45d3a6fb3e086cc293fb': 3, '9a8e24df4c8549d696a6951da84fa5c4': 5}","{'total': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,
Feinberg,silverrruns,2,"{'total': 9, '17e787d1d6374f818b294f2319db370d': 4, '9a8e24df4c8549d696a6951da84fa5c4': 5}","{'total': 0, '17e787d1d6374f818b294f2319db370d': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,,,,,,,,,,,,,,
Feinberg,hackingnoises,2,"{'total': 2, '7c92678742eb4e819f3122017697ae3d': 1, '9a8e24df4c8549d696a6951da84fa5c4': 1}","{'total': 0, '7c92678742eb4e819f3122017697ae3d': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,-6.0,,,,,,,,,,,,,,
Feinberg,KenanKardes,2,"{'total': 12, '0b164a03002048d3955715422179eedf': 5, '9a8e24df4c8549d696a6951da84fa5c4': 7}","{'total': 0, '0b164a03002048d3955715422179eedf': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,-35.0,,,,,,,,,,,,,,
Feinberg,TUDORULE,2,"{'total': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0}","{'total': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0, '78a8ec9f99d34371b73decd2a78ff9b0': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,
Feinberg,v_strid,2,"{'total': 66, '388533d5a2ad4b349a31db4738670a4b': 25, '9a8e24df4c8549d696a6951da84fa5c4': 41}","{'total': 0, '388533d5a2ad4b349a31db4738670a4b': 0, '9a8e24df4c8549d696a6951da84fa5c4': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.0,,,,,,,,,59.0,,,,,,,,,,,,,,
Infume,lowk3y_,2,"{'total': 9, '7665f76f431b41c6b321bea16aff913b': 4, 'a54e3bc4c6354b07a236b81efbcfe791': 5}","{'total': 0, '7665f76f431b41c6b321bea16aff913b': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,,,,,,,,,,
Infume,Ranik_,2,"{'total': 10, '5ee577fdc1af45d3a6fb3e086cc293fb': 2, 'a54e3bc4c6354b07a236b81efbcfe791': 8}","{'total': 0, '5ee577fdc1af45d3a6fb3e086cc293fb': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",,,,,,,,,,,,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,
Infume,silverrruns,2,"{'total': 18, '17e787d1d6374f818b294f2319db370d': 9, 'a54e3bc4c6354b07a236b81efbcfe791': 9}","{'total': 0, '17e787d1d6374f818b294f2319db370d': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0}",109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.0,,,,,,,,,,
Infume,hackingnoises,2,"{'total': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0, '7c92678742eb4e819f3122017697ae3d': 0}","{'total': 0, 'a54e3bc4c6354b07a236b81efbcfe791': 0, '7c92678742eb4e819f3122017697ae3d': 0}",,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
